기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,일반_점포_수,프랜차이즈_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수
20261,11260590,상봉2동,CS300012,한복점,1,1,0,0,0,0,0
20261,11260590,상봉2동,CS300011,일반의류,75,75,0,0,0,3,2
20261,11260590,상봉2동,CS300010,반찬가게,21,21,0,0,0,5,1
20261,11260590,상봉2동,CS300009,청과상,8,8,0,0,0,0,0
20261,11260590,상봉2동,CS300008,수산물판매,3,3,0,0,0,0,0
20261,11260590,상봉2동,CS300007,육류판매,13,13,0,8,1,0,0
20261,11260590,상봉2동,CS300006,미곡판매,3,3,0,0,0,0,0
20261,11260590,상봉2동,CS300004,핸드폰,28,28,0,0,0,4,1
20261,11260590,상봉2동,CS300003,컴퓨터및주변장치판매,5,5,0,0,0,20,1
20261,11260590,상봉2동,CS300002,편의점,30,8,22,0,0,0,0
20261,11260590,상봉2동,CS300001,슈퍼마켓,40,25,15,3,1,0,0
20261,11260590,상봉2동,CS200047,가정용품임대,3,3,0,0,0,0,0
20261,11260590,상봉2동,CS200046,의류임대,2,2,0,0,0,0,0
20261,11260590,상봉2동,CS200044,여행사,5,5,0,0,0,0,0
20261,11260590,상봉2동,CS200043,건축물청소,16,16,0,0,0,0,0
20261,11260590,상봉2동,CS200042,통번역서비스,2,2,0,0,0,0,0
20261,11260590,상봉2동,CS200041,사진관,5,5,0,0,0,0,0
20261,11260590,상봉2동,CS200040,녹음실,3,3,0,0,0,0,0
20261,11260590,상봉2동,CS200039,DVD방,7,7,0,43,3,0,0
20261,11260590,상봉2동,CS200038,독서실,7,7,0,29,2,0,0
20261,11260590,상봉2동,CS200037,노래방,67,67,0,6,4,9,6
20261,11260590,상봉2동,CS200035,게스트하우스,5,5,0,0,0,0,0
20261,11260590,상봉2동,CS200034,여관,44,44,0,0,0,0,0
20261,11260590,상봉2동,CS200033,부동산중개업,89,88,1,0,0,3,3
20261,11260590,상봉2동,CS200032,가전제품수리,6,6,0,0,0,0,0
20261,11260590,상봉2동,CS200031,세탁소,19,17,2,0,0,5,1
20261,11260590,상봉2동,CS200030,피부관리실,72,71,1,10,7,3,2
20261,11260590,상봉2동,CS200029,네일숍,15,15,0,0,0,7,1
20261,11260590,상봉2동,CS200028,미용실,70,65,5,1,1,3,2
20261,11260590,상봉2동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20261,11260590,상봉2동,CS200026,자동차미용,3,3,0,0,0,0,0
20261,11260590,상봉2동,CS200025,자동차수리,22,21,1,0,0,0,0
20261,11260590,상봉2동,CS200024,스포츠클럽,15,15,0,0,0,7,1
20261,11260590,상봉2동,CS200023,통신기기수리,3,3,0,0,0,0,0
20261,11260590,상봉2동,CS200022,복권방,5,5,0,0,0,0,0
20261,11260590,상봉2동,CS200021,기타오락장,11,10,1,0,0,9,1
20261,11260590,상봉2동,CS200020,전자게임장,2,2,0,0,0,0,0
20261,11260590,상봉2동,CS200019,PC방,9,9,0,0,0,0,0
20261,11260590,상봉2동,CS200017,골프연습장,2,2,0,0,0,0,0
20261,11260590,상봉2동,CS200016,당구장,19,19,0,5,1,0,0
20261,11260590,상봉2동,CS200015,세무사사무소,16,16,0,0,0,0,0
20261,11260590,상봉2동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20261,11260590,상봉2동,CS200010,변호사사무소,4,4,0,0,0,0,0
20261,11260590,상봉2동,CS200009,동물병원,2,2,0,0,0,0,0
20261,11260590,상봉2동,CS200008,한의원,8,8,0,0,0,0,0
20261,11260590,상봉2동,CS200007,치과의원,18,18,0,0,0,0,0
20261,11260590,상봉2동,CS200006,일반의원,38,38,0,0,0,0,0
20261,11260590,상봉2동,CS200005,스포츠 강습,34,32,2,0,0,3,1
20261,11260590,상봉2동,CS200004,컴퓨터학원,1,1,0,0,0,0,0
20261,11260590,상봉2동,CS200003,예술학원,11,11,0,0,0,0,0
20261,11260590,상봉2동,CS200001,일반교습학원,17,16,1,0,0,0,0
20261,11260590,상봉2동,CS100010,커피-음료,60,39,21,5,3,3,2
20261,11260590,상봉2동,CS100009,호프-간이주점,107,97,10,6,6,7,7
20261,11260590,상봉2동,CS100008,분식전문점,40,29,11,0,0,3,1
20261,11260590,상봉2동,CS100007,치킨전문점,26,11,15,0,0,0,0
20261,11260590,상봉2동,CS100006,패스트푸드점,18,6,12,6,1,6,1
20261,11260590,상봉2동,CS100005,제과점,11,6,5,18,2,0,0
20261,11260590,상봉2동,CS100004,양식음식점,19,18,1,0,0,5,1
20261,11260590,상봉2동,CS100003,일식음식점,21,17,4,5,1,10,2
20261,11260590,상봉2동,CS100002,중식음식점,15,11,4,20,3,20,3
20261,11260590,상봉2동,CS100001,한식음식점,297,267,30,4,11,5,15
20261,11260580,상봉1동,CS300043,전자상거래업,44,44,0,0,0,7,3
20261,11260580,상봉1동,CS300040,재생용품 판매점,3,3,0,0,0,0,0
20261,11260580,상봉1동,CS300038,자동차부품,4,4,0,0,0,0,0
20261,11260580,상봉1동,CS300036,조명용품,6,6,0,0,0,0,0
20261,11260580,상봉1동,CS300035,인테리어,3,3,0,0,0,0,0
20261,11260580,상봉1동,CS300033,철물점,4,4,0,0,0,0,0
20261,11260580,상봉1동,CS300032,가전제품,3,3,0,0,0,0,0
20261,11260580,상봉1동,CS300031,가구,5,5,0,0,0,0,0
20261,11260580,상봉1동,CS300029,애완동물,6,6,0,17,1,17,1
20261,11260580,상봉1동,CS300028,화초,10,10,0,0,0,0,0
20261,11260580,상봉1동,CS300027,섬유제품,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS300026,완구,3,3,0,0,0,0,0
20261,11260580,상봉1동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20261,11260580,상봉1동,CS300024,운동/경기용품,4,4,0,0,0,0,0
20261,11260580,상봉1동,CS300023,미용재료,4,4,0,0,0,0,0
20261,11260580,상봉1동,CS300022,화장품,16,13,3,0,0,0,0
20261,11260580,상봉1동,CS300021,문구,13,13,0,8,1,0,0
20261,11260580,상봉1동,CS300020,서적,8,8,0,13,1,0,0
20261,11260580,상봉1동,CS300019,의료기기,5,5,0,0,0,0,0
20261,11260580,상봉1동,CS300018,의약품,11,11,0,0,0,0,0
20261,11260580,상봉1동,CS300017,시계및귀금속,6,3,3,0,0,0,0
20261,11260580,상봉1동,CS300016,안경,7,3,4,0,0,0,0
20261,11260580,상봉1동,CS300015,가방,3,2,1,0,0,0,0
20261,11260580,상봉1동,CS300014,신발,12,12,0,0,0,0,0
20261,11260580,상봉1동,CS300013,유아의류,10,10,0,10,1,0,0
20261,11260580,상봉1동,CS300011,일반의류,91,91,0,8,7,3,3
20261,11260580,상봉1동,CS300010,반찬가게,17,17,0,0,0,18,3
20261,11260580,상봉1동,CS300009,청과상,5,5,0,0,0,20,1
20261,11260580,상봉1동,CS300008,수산물판매,1,1,0,0,0,0,0
20261,11260580,상봉1동,CS300007,육류판매,9,9,0,0,0,0,0
20261,11260580,상봉1동,CS300006,미곡판매,3,3,0,0,0,0,0
20261,11260580,상봉1동,CS300005,주류도매,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS300004,핸드폰,22,22,0,0,0,5,1
20261,11260580,상봉1동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20261,11260580,상봉1동,CS300002,편의점,25,14,11,0,0,0,0
20261,11260580,상봉1동,CS300001,슈퍼마켓,32,22,10,6,2,0,0
20261,11260580,상봉1동,CS200047,가정용품임대,5,5,0,0,0,0,0
20261,11260580,상봉1동,CS200044,여행사,7,7,0,0,0,0,0
20261,11260580,상봉1동,CS200043,건축물청소,15,15,0,0,0,7,1
20261,11260580,상봉1동,CS200042,통번역서비스,4,4,0,0,0,0,0
20261,11260580,상봉1동,CS200041,사진관,17,15,2,0,0,0,0
20261,11260580,상봉1동,CS200038,독서실,3,3,0,0,0,0,0
20261,11260580,상봉1동,CS200037,노래방,10,10,0,10,1,0,0
20261,11260580,상봉1동,CS200033,부동산중개업,30,30,0,0,0,0,0
20261,11260580,상봉1동,CS200032,가전제품수리,6,6,0,0,0,0,0
20261,11260580,상봉1동,CS200031,세탁소,15,13,2,0,0,0,0
20261,11260580,상봉1동,CS200030,피부관리실,14,13,1,0,0,0,0
20261,11260580,상봉1동,CS200029,네일숍,5,5,0,0,0,20,1
20261,11260580,상봉1동,CS200028,미용실,50,47,3,0,0,0,0
20261,11260580,상봉1동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20261,11260580,상봉1동,CS200026,자동차미용,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS200025,자동차수리,6,5,1,0,0,17,1
20261,11260580,상봉1동,CS200024,스포츠클럽,4,4,0,0,0,25,1
20261,11260580,상봉1동,CS200023,통신기기수리,1,1,0,100,1,100,1
20261,11260580,상봉1동,CS200022,복권방,1,1,0,0,0,0,0
20261,11260580,상봉1동,CS200021,기타오락장,3,2,1,0,0,0,0
20261,11260580,상봉1동,CS200019,PC방,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS200017,골프연습장,1,1,0,0,0,0,0
20261,11260580,상봉1동,CS200016,당구장,6,6,0,0,0,17,1
20261,11260580,상봉1동,CS200015,세무사사무소,1,1,0,0,0,0,0
20261,11260580,상봉1동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS200009,동물병원,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS200008,한의원,7,7,0,0,0,0,0
20261,11260580,상봉1동,CS200007,치과의원,8,8,0,0,0,0,0
20261,11260580,상봉1동,CS200006,일반의원,12,12,0,0,0,0,0
20261,11260580,상봉1동,CS200005,스포츠 강습,11,9,2,0,0,0,0
20261,11260580,상봉1동,CS200004,컴퓨터학원,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS200003,예술학원,21,21,0,5,1,0,0
20261,11260580,상봉1동,CS200002,외국어학원,2,2,0,0,0,0,0
20261,11260580,상봉1동,CS200001,일반교습학원,41,37,4,0,0,0,0
20261,11260580,상봉1동,CS100010,커피-음료,41,25,16,2,1,5,2
20261,11260580,상봉1동,CS100009,호프-간이주점,14,11,3,0,0,0,0
20261,11260580,상봉1동,CS100008,분식전문점,23,19,4,4,1,0,0
20261,11260580,상봉1동,CS100007,치킨전문점,9,2,7,0,0,0,0
20261,11260580,상봉1동,CS100006,패스트푸드점,10,2,8,10,1,0,0
20261,11260580,상봉1동,CS100005,제과점,7,6,1,0,0,14,1
20261,11260580,상봉1동,CS100004,양식음식점,12,7,5,0,0,0,0
20261,11260580,상봉1동,CS100003,일식음식점,8,7,1,0,0,0,0
20261,11260580,상봉1동,CS100002,중식음식점,8,6,2,25,2,25,2
20261,11260580,상봉1동,CS100001,한식음식점,69,63,6,9,6,3,2
20261,11260575,면목3?8동,CS300043,전자상거래업,36,36,0,0,0,6,2
20261,11260575,면목3?8동,CS300041,예술품,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS300040,재생용품 판매점,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS300039,모터사이클및부품,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS300038,자동차부품,2,2,0,0,0,0,0
20261,11260575,면목3?8동,CS300037,중고차판매,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS300036,조명용품,6,6,0,0,0,0,0
20261,11260575,면목3?8동,CS300035,인테리어,9,9,0,0,0,0,0
20261,11260575,면목3?8동,CS300033,철물점,11,11,0,0,0,0,0
20261,11260575,면목3?8동,CS300032,가전제품,5,5,0,0,0,0,0
20261,11260575,면목3?8동,CS300031,가구,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS300029,애완동물,11,10,1,18,2,9,1
20261,11260575,면목3?8동,CS300028,화초,7,7,0,0,0,0,0
20261,11260575,면목3?8동,CS300027,섬유제품,9,9,0,0,0,0,0
20261,11260575,면목3?8동,CS300026,완구,2,2,0,0,0,0,0
20261,11260575,면목3?8동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS300024,운동/경기용품,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS300023,미용재료,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS300022,화장품,20,18,2,0,0,0,0
20261,11260575,면목3?8동,CS300021,문구,6,5,1,0,0,0,0
20261,11260575,면목3?8동,CS300020,서적,4,4,0,0,0,0,0
20261,11260575,면목3?8동,CS300019,의료기기,12,12,0,0,0,0,0
20261,11260575,면목3?8동,CS300018,의약품,25,24,1,8,2,4,1
20261,11260575,면목3?8동,CS300017,시계및귀금속,9,8,1,0,0,0,0
20261,11260575,면목3?8동,CS300016,안경,7,3,4,0,0,0,0
20261,11260575,면목3?8동,CS300015,가방,4,4,0,0,0,0,0
20261,11260575,면목3?8동,CS300014,신발,9,9,0,0,0,0,0
20261,11260575,면목3?8동,CS300013,유아의류,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS300011,일반의류,75,75,0,3,2,5,4
20261,11260575,면목3?8동,CS300010,반찬가게,16,16,0,0,0,0,0
20261,11260575,면목3?8동,CS300009,청과상,17,17,0,0,0,6,1
20261,11260575,면목3?8동,CS300008,수산물판매,6,6,0,0,0,0,0
20261,11260575,면목3?8동,CS300007,육류판매,21,21,0,5,1,0,0
20261,11260575,면목3?8동,CS300006,미곡판매,11,11,0,0,0,9,1
20261,11260575,면목3?8동,CS300004,핸드폰,30,30,0,0,0,0,0
20261,11260575,면목3?8동,CS300003,컴퓨터및주변장치판매,9,9,0,0,0,0,0
20261,11260575,면목3?8동,CS300002,편의점,12,2,10,8,1,0,0
20261,11260575,면목3?8동,CS300001,슈퍼마켓,40,29,11,5,2,3,1
20261,11260575,면목3?8동,CS200046,의류임대,0,0,0,0,0,0,1
20261,11260575,면목3?8동,CS200044,여행사,2,2,0,0,0,0,0
20261,11260575,면목3?8동,CS200043,건축물청소,18,18,0,0,0,0,0
20261,11260575,면목3?8동,CS200042,통번역서비스,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200041,사진관,4,4,0,0,0,0,0
20261,11260575,면목3?8동,CS200040,녹음실,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200039,DVD방,4,4,0,25,1,0,0
20261,11260575,면목3?8동,CS200038,독서실,5,4,1,0,0,0,0
20261,11260575,면목3?8동,CS200037,노래방,46,46,0,2,1,0,0
20261,11260575,면목3?8동,CS200036,고시원,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200035,게스트하우스,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200034,여관,5,5,0,0,0,0,0
20261,11260575,면목3?8동,CS200033,부동산중개업,75,75,0,0,0,3,2
20261,11260575,면목3?8동,CS200032,가전제품수리,23,23,0,13,3,0,0
20261,11260575,면목3?8동,CS200031,세탁소,14,14,0,0,0,0,0
20261,11260575,면목3?8동,CS200030,피부관리실,28,27,1,0,0,4,1
20261,11260575,면목3?8동,CS200029,네일숍,16,16,0,0,0,0,0
20261,11260575,면목3?8동,CS200028,미용실,82,77,5,0,0,2,2
20261,11260575,면목3?8동,CS200027,모터사이클수리,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS200026,자동차미용,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200025,자동차수리,13,13,0,0,0,0,0
20261,11260575,면목3?8동,CS200024,스포츠클럽,15,14,1,0,0,0,0
20261,11260575,면목3?8동,CS200023,통신기기수리,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200022,복권방,2,2,0,0,0,0,0
20261,11260575,면목3?8동,CS200021,기타오락장,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS200020,전자게임장,2,2,0,0,0,0,0
20261,11260575,면목3?8동,CS200019,PC방,10,10,0,0,0,0,0
20261,11260575,면목3?8동,CS200017,골프연습장,4,3,1,0,0,0,0
20261,11260575,면목3?8동,CS200016,당구장,14,14,0,7,1,7,1
20261,11260575,면목3?8동,CS200015,세무사사무소,5,5,0,0,0,0,0
20261,11260575,면목3?8동,CS200014,회계사사무소,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200013,기타법무서비스,3,3,0,0,0,0,0
20261,11260575,면목3?8동,CS200012,법무사사무소,1,1,0,0,0,0,0
20261,11260575,면목3?8동,CS200009,동물병원,4,4,0,0,0,0,0
20261,11260575,면목3?8동,CS200008,한의원,6,6,0,0,0,0,0
20261,11260575,면목3?8동,CS200007,치과의원,14,14,0,0,0,0,0
20261,11260575,면목3?8동,CS200006,일반의원,23,23,0,9,2,0,0
20261,11260575,면목3?8동,CS200005,스포츠 강습,19,19,0,5,1,5,1
20261,11260575,면목3?8동,CS200004,컴퓨터학원,2,2,0,0,0,0,0
20261,11260575,면목3?8동,CS200003,예술학원,21,19,2,0,0,0,0
20261,11260575,면목3?8동,CS200002,외국어학원,2,1,1,0,0,0,0
20261,11260575,면목3?8동,CS200001,일반교습학원,20,20,0,0,0,10,2
20261,11260575,면목3?8동,CS100010,커피-음료,63,39,24,5,3,2,1
20261,11260575,면목3?8동,CS100009,호프-간이주점,63,58,5,2,1,3,2
20261,11260575,면목3?8동,CS100008,분식전문점,34,25,9,3,1,6,2
20261,11260575,면목3?8동,CS100007,치킨전문점,19,7,12,0,0,0,0
20261,11260575,면목3?8동,CS100006,패스트푸드점,14,6,8,0,0,7,1
20261,11260575,면목3?8동,CS100005,제과점,15,12,3,0,0,0,0
20261,11260575,면목3?8동,CS100004,양식음식점,12,12,0,0,0,0,0
20261,11260575,면목3?8동,CS100003,일식음식점,16,15,1,0,0,0,0
20261,11260575,면목3?8동,CS100002,중식음식점,14,11,3,7,1,0,0
20261,11260575,면목3?8동,CS100001,한식음식점,198,181,17,5,10,4,8
20261,11260570,면목7동,CS300043,전자상거래업,25,25,0,0,0,16,4
20261,11260570,면목7동,CS300042,주유소,1,1,0,0,0,0,0
20261,11260570,면목7동,CS300041,예술품,1,1,0,0,0,0,0
20261,11260570,면목7동,CS300040,재생용품 판매점,2,2,0,0,0,0,0
20261,11260570,면목7동,CS300038,자동차부품,4,4,0,0,0,0,0
20261,11260570,면목7동,CS300036,조명용품,6,6,0,17,1,0,0
20261,11260570,면목7동,CS300035,인테리어,9,9,0,0,0,0,0
20261,11260570,면목7동,CS300033,철물점,5,5,0,0,0,0,0
20261,11260570,면목7동,CS300032,가전제품,3,3,0,0,0,0,0
20261,11260570,면목7동,CS300031,가구,3,3,0,0,0,0,0
20261,11260570,면목7동,CS300029,애완동물,9,9,0,0,0,0,0
20261,11260570,면목7동,CS300028,화초,10,10,0,10,1,10,1
20261,11260570,면목7동,CS300027,섬유제품,8,8,0,0,0,0,0
20261,11260570,면목7동,CS300024,운동/경기용품,2,2,0,0,0,0,0
20261,11260570,면목7동,CS300023,미용재료,1,1,0,0,0,0,0
20261,11260570,면목7동,CS300022,화장품,12,11,1,0,0,0,0
20261,11260570,면목7동,CS300020,서적,5,5,0,0,0,0,0
20261,11260570,면목7동,CS300019,의료기기,6,6,0,0,0,0,0
20261,11260570,면목7동,CS300018,의약품,14,11,3,7,1,0,0
20261,11260570,면목7동,CS300017,시계및귀금속,3,3,0,0,0,0,0
20261,11260570,면목7동,CS300016,안경,5,5,0,0,0,20,1
20261,11260570,면목7동,CS300015,가방,5,5,0,0,0,0,0
20261,11260570,면목7동,CS300014,신발,4,4,0,0,0,0,0
20261,11260570,면목7동,CS300013,유아의류,2,2,0,0,0,50,1
20261,11260570,면목7동,CS300012,한복점,1,1,0,0,0,0,0
20261,11260570,면목7동,CS300011,일반의류,62,62,0,0,0,2,1
20261,11260570,면목7동,CS300010,반찬가게,24,24,0,4,1,0,0
20261,11260570,면목7동,CS300009,청과상,14,14,0,0,0,14,2
20261,11260570,면목7동,CS300008,수산물판매,13,12,1,0,0,8,1
20261,11260570,면목7동,CS300007,육류판매,19,19,0,0,0,11,2
20261,11260570,면목7동,CS300006,미곡판매,7,7,0,0,0,14,1
20261,11260570,면목7동,CS300004,핸드폰,10,10,0,0,0,10,1
20261,11260570,면목7동,CS300003,컴퓨터및주변장치판매,6,6,0,0,0,0,0
20261,11260570,면목7동,CS300002,편의점,13,5,8,0,0,0,0
20261,11260570,면목7동,CS300001,슈퍼마켓,25,15,10,4,1,0,0
20261,11260570,면목7동,CS200047,가정용품임대,3,3,0,0,0,0,0
20261,11260570,면목7동,CS200043,건축물청소,15,15,0,0,0,7,1
20261,11260570,면목7동,CS200042,통번역서비스,3,3,0,0,0,0,0
20261,11260570,면목7동,CS200041,사진관,8,8,0,0,0,0,0
20261,11260570,면목7동,CS200039,DVD방,1,1,0,0,0,0,0
20261,11260570,면목7동,CS200038,독서실,5,4,1,0,0,0,0
20261,11260570,면목7동,CS200037,노래방,18,17,1,0,0,6,1
20261,11260570,면목7동,CS200034,여관,3,3,0,0,0,0,0
20261,11260570,면목7동,CS200033,부동산중개업,54,54,0,0,0,0,0
20261,11260570,면목7동,CS200032,가전제품수리,6,6,0,0,0,0,0
20261,11260570,면목7동,CS200031,세탁소,14,13,1,0,0,0,0
20261,11260570,면목7동,CS200030,피부관리실,24,23,1,4,1,4,1
20261,11260570,면목7동,CS200029,네일숍,9,9,0,0,0,0,0
20261,11260570,면목7동,CS200028,미용실,52,50,2,0,0,0,0
20261,11260570,면목7동,CS200027,모터사이클수리,2,2,0,0,0,0,0
20261,11260570,면목7동,CS200026,자동차미용,8,8,0,0,0,25,2
20261,11260570,면목7동,CS200025,자동차수리,14,14,0,0,0,0,0
20261,11260570,면목7동,CS200024,스포츠클럽,8,7,1,0,0,13,1
20261,11260570,면목7동,CS200022,복권방,3,3,0,0,0,0,0
20261,11260570,면목7동,CS200020,전자게임장,1,1,0,0,0,100,1
20261,11260570,면목7동,CS200019,PC방,1,1,0,0,0,0,0
20261,11260570,면목7동,CS200017,골프연습장,3,3,0,0,0,0,0
20261,11260570,면목7동,CS200016,당구장,7,7,0,0,0,0,0
20261,11260570,면목7동,CS200015,세무사사무소,3,3,0,33,1,0,0
20261,11260570,면목7동,CS200014,회계사사무소,2,2,0,0,0,0,0
20261,11260570,면목7동,CS200012,법무사사무소,2,2,0,0,0,0,0
20261,11260570,면목7동,CS200010,변호사사무소,2,2,0,0,0,0,0
20261,11260570,면목7동,CS200009,동물병원,3,3,0,0,0,0,0
20261,11260570,면목7동,CS200008,한의원,10,10,0,0,0,0,0
20261,11260570,면목7동,CS200007,치과의원,17,17,0,0,0,0,0
20261,11260570,면목7동,CS200006,일반의원,36,36,0,8,3,0,0
20261,11260570,면목7동,CS200005,스포츠 강습,11,11,0,0,0,9,1
20261,11260570,면목7동,CS200003,예술학원,7,7,0,0,0,14,1
20261,11260570,면목7동,CS200002,외국어학원,1,1,0,0,0,0,0
20261,11260570,면목7동,CS200001,일반교습학원,28,27,1,7,2,11,3
20261,11260570,면목7동,CS100010,커피-음료,37,27,10,5,2,3,1
20261,11260570,면목7동,CS100009,호프-간이주점,28,27,1,4,1,4,1
20261,11260570,면목7동,CS100008,분식전문점,28,24,4,7,2,0,0
20261,11260570,면목7동,CS100007,치킨전문점,14,6,8,0,0,7,1
20261,11260570,면목7동,CS100006,패스트푸드점,4,1,3,0,0,0,0
20261,11260570,면목7동,CS100005,제과점,12,8,4,0,0,0,0
20261,11260570,면목7동,CS100004,양식음식점,6,6,0,0,0,0,0
20261,11260570,면목7동,CS100003,일식음식점,4,4,0,0,0,0,0
20261,11260570,면목7동,CS100002,중식음식점,4,4,0,0,0,0,0
20261,11260570,면목7동,CS100001,한식음식점,103,101,2,2,2,1,1
20261,11260565,면목본동,CS300043,전자상거래업,61,61,0,0,0,5,3
20261,11260565,면목본동,CS300041,예술품,1,1,0,0,0,0,0
20261,11260565,면목본동,CS300040,재생용품 판매점,5,5,0,0,0,0,0
20261,11260565,면목본동,CS300039,모터사이클및부품,2,2,0,0,0,0,0
20261,11260565,면목본동,CS300038,자동차부품,9,9,0,0,0,0,0
20261,11260565,면목본동,CS300037,중고차판매,2,2,0,0,0,0,0
20261,11260565,면목본동,CS300036,조명용품,4,4,0,0,0,25,1
20261,11260565,면목본동,CS300035,인테리어,23,23,0,4,1,4,1
20261,11260565,면목본동,CS300034,악기,1,1,0,0,0,0,0
20261,11260565,면목본동,CS300033,철물점,5,5,0,0,0,0,0
20261,11260565,면목본동,CS300032,가전제품,6,6,0,0,0,0,0
20261,11260565,면목본동,CS300031,가구,6,6,0,0,0,0,0
20261,11260565,면목본동,CS300030,중고가구,1,1,0,0,0,0,0
20261,11260565,면목본동,CS300029,애완동물,9,9,0,0,0,0,0
20261,11260565,면목본동,CS300028,화초,14,14,0,0,0,0,0
20261,11260565,면목본동,CS300027,섬유제품,10,10,0,10,1,10,1
20261,11260565,면목본동,CS300026,완구,1,1,0,0,0,0,0
20261,11260565,면목본동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
